category,closing_1,closing_2,id,latitude,longitude,name,opening_1,opening_2,price_range,rating,reviews,url
active,5:00 PM,0,tahoe-whitewater-tours-truckee-2,39.33011494,-120.1823173,Tahoe Whitewater Tours,9:00 AM,0,None,5,15,http://www.yelp.com/biz/tahoe-whitewater-tours-truckee-2?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,6:00 PM,0,la-palma-mexicatessen-san-francisco,37.75297,-122.40994,La Palma Mexicatessen,8:00 AM,0,$,4.5,477,http://www.yelp.com/biz/la-palma-mexicatessen-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,,,the-steamin-burger-san-francisco,37.76996029,-122.4116642,The Steamin' Burger,,,$,4.5,25,http://www.yelp.com/biz/the-steamin-burger-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,12:00 AM,0,elephant-sushi-golden-gate-san-francisco-6,37.7815064,-122.4169539,Elephant Sushi Golden Gate,12:00 AM,0,$$,4.5,67,http://www.yelp.com/biz/elephant-sushi-golden-gate-san-francisco-6?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
nightlife,2:00 AM,0,capt-eddie-rickenbackers-san-francisco-2,37.787674,-122.398979,Capt Eddie Rickenbackers,4:00 PM,0,$$,3,92,http://www.yelp.com/biz/capt-eddie-rickenbackers-san-francisco-2?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
active,12:00 AM,0,schnell-schnell-outdoor-fitness-san-francisco,37.76622826,-122.4549329,Schnell Schnell Outdoor Fitness,12:00 AM,0,None,5,15,http://www.yelp.com/biz/schnell-schnell-outdoor-fitness-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,9:00 PM,0,dumpling-kitchen-san-francisco,37.7422981,-122.4870071,Dumpling Kitchen,10:30 AM,0,$$,4,717,http://www.yelp.com/biz/dumpling-kitchen-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
arts,8:00 PM,0,park-life-san-francisco,37.7831993,-122.4616699,Park Life,11:00 AM,0,$$,4,206,http://www.yelp.com/biz/park-life-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,3:00 PM,0,tacos-el-primo-san-francisco-2,37.72578941,-122.389801,Tacos El Primo,7:00 AM,0,$,4.5,41,http://www.yelp.com/biz/tacos-el-primo-san-francisco-2?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,10:30 PM,0,blue-plate-san-francisco,37.74527359,-122.420433,Blue Plate,5:30 PM,0,$$$,4,1159,http://www.yelp.com/biz/blue-plate-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,10:00 PM,0,caf̩-at-the-opera-at-the-sfwm-san-francisco,37.7783472,-122.4201455,Caf̩ at the Opera at the SFWM,6:00 PM,0,$$$,4,21,http://www.yelp.com/biz/caf%C3%A9-at-the-opera-at-the-sfwm-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
active,5:00 PM,0,k-one-fitness-san-francisco-2,37.794078,-122.423538,K-One Fitness,10:00 AM,0,None,4.5,72,http://www.yelp.com/biz/k-one-fitness-san-francisco-2?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
nightlife,1:00 AM,0,the-social-study-san-francisco,37.7843447,-122.4325223,The Social Study,12:00 PM,0,$$,4,291,http://www.yelp.com/biz/the-social-study-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
arts,,,dolby-laboratories-san-francisco,37.76807785,-122.408287,Dolby Laboratories,,,None,4.5,14,http://www.yelp.com/biz/dolby-laboratories-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,2:00 AM,0,sauce-san-francisco-3,37.7914699,-122.40366,Sauce,5:00 PM,0,$$,4,404,http://www.yelp.com/biz/sauce-san-francisco-3?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,9:00 PM,0,gordons-backyard-bbq-and-catering-reno,39.6120362,-119.2538452,Gordon's Backyard BBQ & Catering,8:00 AM,0,$$,5,20,http://www.yelp.com/biz/gordons-backyard-bbq-and-catering-reno?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
nightlife,,,bearracuda-san-francisco,37.7825886,-122.417323,Bearracuda,,,None,2.5,2,http://www.yelp.com/biz/bearracuda-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,9:00 PM,0,the-richmond-san-francisco,37.77702,-122.46534,The Richmond,6:00 PM,0,$$$,4.5,505,http://www.yelp.com/biz/the-richmond-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,2:30 PM,9:00 PM,cassava-san-francisco,37.77561,-122.49653,Cassava,10:00 AM,5:30 PM,$$,4,469,http://www.yelp.com/biz/cassava-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
nightlife,2:00 AM,0,fireside-bar-san-francisco,37.7639,-122.46447,Fireside Bar,1:00 PM,0,$,4,280,http://www.yelp.com/biz/fireside-bar-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
nightlife,4:00 AM,0,temple-nightclub-san-francisco-2,37.78777959,-122.3970545,Temple Nightclub,10:00 PM,0,$$,3,1147,http://www.yelp.com/biz/temple-nightclub-san-francisco-2?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,1:00 AM,0,delarosa-san-francisco,37.8003663,-122.4391165,Delarosa,11:30 AM,0,$$,4,1018,http://www.yelp.com/biz/delarosa-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
nightlife,2:00 AM,0,steffs-san-francisco,37.78759766,-122.39888,Steff's,12:00 PM,0,$,3.5,171,http://www.yelp.com/biz/steffs-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
arts,12:00 AM,0,sips-and-bites-on-the-bay-san-francisco,37.79531837,-122.3938738,Sips and Bites on the Bay,12:00 AM,0,$$$,4,1,http://www.yelp.com/biz/sips-and-bites-on-the-bay-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
nightlife,2:00 AM,0,rocks-den-san-francisco,37.7271872,-122.432629,Rocks Den,10:00 AM,0,$$,5,16,http://www.yelp.com/biz/rocks-den-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
active,,,oyster-point-pier-south-san-francisco,37.66201285,-122.3784256,Oyster Point Pier,,,None,4.5,26,http://www.yelp.com/biz/oyster-point-pier-south-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
active,11:59 PM,0,rise-up-river-trips-auburn,38.9111705,-121.0806932,Rise Up River Trips,12:00 AM,0,None,5,4,http://www.yelp.com/biz/rise-up-river-trips-auburn?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,11:00 PM,0,lazy-bear-san-francisco-5,37.76041,-122.419693,Lazy Bear,6:00 PM,0,$$$$,4.5,228,http://www.yelp.com/biz/lazy-bear-san-francisco-5?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
nightlife,,,the-dewayne-oakley-blues-ensemble-richmond,37.93696976,-122.3597946,The Dewayne Oakley Blues Ensemble,,,None,5,2,http://www.yelp.com/biz/the-dewayne-oakley-blues-ensemble-richmond?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
arts,12:00 AM,0,merola-opera-program-san-francisco,37.7783472,-122.4201455,Merola Opera Program,12:00 AM,0,None,5,2,http://www.yelp.com/biz/merola-opera-program-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,10:00 PM,0,pier-23-cafe-san-francisco,37.8034773,-122.3998404,Pier 23 Cafe,10:00 AM,0,$$,3.5,1159,http://www.yelp.com/biz/pier-23-cafe-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
active,8:30 PM,0,move-mountains-incline-village,39.239241,-119.9431132,Move Mountains,7:15 AM,0,None,5,2,http://www.yelp.com/biz/move-mountains-incline-village?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
arts,12:00 AM,0,beverly-hills-playhouse-san-francisco-2,37.787563,-122.409592,Beverly Hills Playhouse,12:00 AM,0,None,5,22,http://www.yelp.com/biz/beverly-hills-playhouse-san-francisco-2?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
arts,2:00 AM,0,sheba-piano-lounge-san-francisco,37.78274369,-122.4328398,Sheba Piano Lounge,5:00 PM,0,$$,4,446,http://www.yelp.com/biz/sheba-piano-lounge-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
arts,,,canfest-renos-international-canned-beer-festival-reno,39.5254004,-119.8135266,"CANFEST, Reno's International Canned Beer Festival",,,None,4.5,23,http://www.yelp.com/biz/canfest-renos-international-canned-beer-festival-reno?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
arts,5:00 PM,0,orpheum-theatre-san-francisco,37.77929,-122.41459,Orpheum Theatre,7:00 AM,0,None,4,693,http://www.yelp.com/biz/orpheum-theatre-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
arts,12:00 AM,0,lower-polk-art-walk-san-francisco,37.7877617,-122.4200974,Lower Polk Art Walk,12:00 AM,0,$$,4,1,http://www.yelp.com/biz/lower-polk-art-walk-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
arts,6:00 PM,0,3-fish-studios-san-francisco,37.7621512,-122.5067916,3 Fish Studios,10:00 AM,0,$$,5,27,http://www.yelp.com/biz/3-fish-studios-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
arts,,,beyond-canvas-san-francisco,37.756553,-122.42095,Beyond Canvas,,,None,5,37,http://www.yelp.com/biz/beyond-canvas-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,2:30 PM,10:00 PM,rustys-southern-san-francisco,37.7844,-122.41855,Rusty's Southern,10:00 AM,5:00 PM,$$,4.5,201,http://www.yelp.com/biz/rustys-southern-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
arts,6:00 PM,0,the-walt-disney-family-museum-san-francisco,37.80090023,-122.4585056,The Walt Disney Family Museum,10:00 AM,0,None,4.5,633,http://www.yelp.com/biz/the-walt-disney-family-museum-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
active,,,mount-sutro-san-francisco,37.76053432,-122.4577434,Mount Sutro,,,None,4.5,72,http://www.yelp.com/biz/mount-sutro-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
nightlife,2:00 AM,0,el-rio-san-francisco,37.74681,-122.41946,El Rio,1:00 PM,0,$,4,669,http://www.yelp.com/biz/el-rio-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
arts,4:30 PM,0,circus-center-san-francisco-2,37.76555,-122.45696,Circus Center,9:30 AM,0,None,4.5,112,http://www.yelp.com/biz/circus-center-san-francisco-2?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
nightlife,2:00 AM,0,chug-pub-san-francisco,37.7652378,-122.4781776,Chug Pub,12:00 PM,0,$,4,281,http://www.yelp.com/biz/chug-pub-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
active,,,alchemy-sailing-adventures-san-francisco,37.7749295,-122.4194155,Alchemy Sailing Adventures,,,None,5,10,http://www.yelp.com/biz/alchemy-sailing-adventures-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,11:00 PM,0,marlowe-san-francisco-2,37.77832005,-122.3967713,Marlowe,10:00 AM,0,$$,4,1721,http://www.yelp.com/biz/marlowe-san-francisco-2?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
arts,6:00 PM,0,the-sword-and-rose-san-francisco,37.7655983,-122.4495163,The Sword and Rose,12:00 PM,0,None,4.5,110,http://www.yelp.com/biz/the-sword-and-rose-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
active,12:00 AM,0,incite-personal-training-san-francisco,37.7880707,-122.420311,Incite Personal Training,12:00 AM,0,None,5,19,http://www.yelp.com/biz/incite-personal-training-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
active,12:00 AM,0,kenya-prach-san-francisco,37.76199384,-122.3985871,Kenya Prach,12:00 AM,0,None,5,18,http://www.yelp.com/biz/kenya-prach-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
active,5:00 PM,0,fort-miley-adventure-challenge-course-san-francisco,37.78094188,-122.5098646,Fort Miley Adventure Challenge Course,9:00 AM,0,None,4.5,25,http://www.yelp.com/biz/fort-miley-adventure-challenge-course-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
arts,,,power-to-the-peaceful-festival-san-francisco,37.770172,-122.486322,Power to the Peaceful Festival,,,None,4,27,http://www.yelp.com/biz/power-to-the-peaceful-festival-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,9:30 PM,0,shanghai-dumpling-king-san-francisco,37.77559662,-122.4944916,Shanghai Dumpling King,10:30 AM,0,$,3.5,1920,http://www.yelp.com/biz/shanghai-dumpling-king-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
nightlife,2:00 AM,0,o-keeffes-bar-san-francisco,37.7773992,-122.4629018,O'Keeffe's Bar,4:30 PM,0,$,4.5,67,http://www.yelp.com/biz/o-keeffes-bar-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
active,8:00 PM,0,yoga-tree-6th-avenue-san-francisco,37.7853995,-122.4644955,Yoga Tree 6th Avenue,8:30 AM,0,None,5,31,http://www.yelp.com/biz/yoga-tree-6th-avenue-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
arts,12:00 AM,0,magikidz-interactive-entertainment-oakland-3,37.804444,-122.269722,MagiKidz Interactive Entertainment,12:00 AM,0,None,4.5,8,http://www.yelp.com/biz/magikidz-interactive-entertainment-oakland-3?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,8:30 PM,0,soo-fong-san-francisco,37.741581,-122.3876419,Soo Fong,11:00 AM,0,$,3.5,63,http://www.yelp.com/biz/soo-fong-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
nightlife,12:00 AM,0,big-the-phattest-event-in-the-bay-area-san-francisco,37.77265839,-122.410134,BIG! - The Phattest Event in the Bay Area,12:00 AM,0,$$,5,2,http://www.yelp.com/biz/big-the-phattest-event-in-the-bay-area-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,1:30 AM,0,parkside-tavern-san-francisco,37.7427902,-122.4871292,Parkside Tavern,10:00 AM,0,$$,4,393,http://www.yelp.com/biz/parkside-tavern-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,10:30 PM,0,april-calf-cafe-restaurant-san-francisco,37.77597046,-122.4968033,April Calf Cafe Restaurant,11:00 AM,0,$$,4,49,http://www.yelp.com/biz/april-calf-cafe-restaurant-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
arts,12:00 AM,0,burning-man-san-francisco-3,37.7605743,-122.4120941,Burning Man,12:00 AM,0,None,4.5,10,http://www.yelp.com/biz/burning-man-san-francisco-3?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
active,,,maria-rutter-personal-trainer-san-francisco,37.7987518,-122.4247131,"Maria Rutter, Personal Trainer",,,None,5,1,http://www.yelp.com/biz/maria-rutter-personal-trainer-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
nightlife,2:00 AM,0,bar-587-san-francisco,37.78785311,-122.4113578,Bar 587,5:00 PM,0,$$,4.5,21,http://www.yelp.com/biz/bar-587-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,1:00 AM,0,hogwash-san-francisco,37.7891754,-122.4099292,Hogwash,5:00 PM,0,$$,4.5,304,http://www.yelp.com/biz/hogwash-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
active,12:00 AM,0,gator-youth-sports-summer-camp-san-francisco-2,37.7209244,-122.4771957,Gator Youth Sports Summer Camp,12:00 AM,0,None,5,3,http://www.yelp.com/biz/gator-youth-sports-summer-camp-san-francisco-2?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
arts,,,hospitality-house-san-francisco,37.78295,-122.41389,Hospitality House,,,None,5,2,http://www.yelp.com/biz/hospitality-house-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,10:00 PM,0,old-jerusalem-restaurant-san-francisco,37.74943334,-122.4183583,Old Jerusalem Restaurant,12:00 PM,0,$$,4,725,http://www.yelp.com/biz/old-jerusalem-restaurant-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
active,,,a3-training-san-francisco,37.7695084,-122.4082489,A3 Training,,,None,5,5,http://www.yelp.com/biz/a3-training-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
nightlife,,,happy-lounge-san-francisco,37.780918,-122.459702,Happy Lounge,,,$,4,26,http://www.yelp.com/biz/happy-lounge-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
active,12:30 PM,0,crossfit-alinea-san-francisco,37.762343,-122.417571,Crossfit Alinea,9:30 AM,0,None,5,27,http://www.yelp.com/biz/crossfit-alinea-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
arts,,,war-memorial-and-performing-arts-center-san-francisco,37.77913,-122.42031,War Memorial and Performing Arts Center,,,None,4,46,http://www.yelp.com/biz/war-memorial-and-performing-arts-center-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
arts,,,theatre-flamenco-san-francisco,37.78087802,-122.4145261,Theatre Flamenco,,,None,3.5,3,http://www.yelp.com/biz/theatre-flamenco-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
active,6:30 PM,0,fitness4you-san-francisco-4,37.798572,-122.3975069,Fitness4You,7:00 AM,0,None,5,9,http://www.yelp.com/biz/fitness4you-san-francisco-4?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
arts,,,jerry-day-san-francisco-2,37.72006564,-122.4145784,Jerry Day,,,None,4.5,10,http://www.yelp.com/biz/jerry-day-san-francisco-2?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
active,12:00 AM,0,maxwell-fitness-san-francisco,37.79170286,-122.4024155,MaxWell Fitness,12:00 AM,0,None,5,11,http://www.yelp.com/biz/maxwell-fitness-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,3:00 PM,0,provender-san-francisco,37.76248101,-122.3968862,Provender,8:00 AM,0,$,4.5,25,http://www.yelp.com/biz/provender-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
arts,,,century-at-tanforan-san-bruno,37.6367188,-122.4209747,Century at Tanforan,,,None,3,407,http://www.yelp.com/biz/century-at-tanforan-san-bruno?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
active,7:30 PM,0,san-francisco-bicycle-rentals-san-francisco,37.80751226,-122.4194956,San Francisco Bicycle Rentals,9:00 AM,0,None,5,182,http://www.yelp.com/biz/san-francisco-bicycle-rentals-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
arts,,,letterman-digital-arts-center-san-francisco,37.79937,-122.44746,Letterman Digital Arts Center,,,None,4.5,34,http://www.yelp.com/biz/letterman-digital-arts-center-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
active,,,martin-spector-san-francisco-2,37.7695084,-122.4082489,Martin Spector,,,None,5,8,http://www.yelp.com/biz/martin-spector-san-francisco-2?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
nightlife,2:00 AM,0,tradr-sam-san-francisco-2,37.78035,-122.48564,Trad'r Sam,9:00 AM,0,$,3.5,892,http://www.yelp.com/biz/tradr-sam-san-francisco-2?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
active,12:00 AM,0,twin-peaks-san-francisco,37.75215641,-122.4475193,Twin Peaks,6:00 AM,0,None,4.5,847,http://www.yelp.com/biz/twin-peaks-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
nightlife,,,bohemia-san-francisco,37.79055744,-122.4211404,Bohemia,,,None,2.5,8,http://www.yelp.com/biz/bohemia-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,6:00 PM,0,togos-sandwiches-san-francisco-3,37.796599,-122.4004768,TOGO'S Sandwiches,11:00 AM,0,$,3.5,56,http://www.yelp.com/biz/togos-sandwiches-san-francisco-3?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
active,7:00 PM,0,presidio-community-ymca-san-francisco-3,37.79823929,-122.4564497,Presidio Community YMCA,7:00 AM,0,None,4,103,http://www.yelp.com/biz/presidio-community-ymca-san-francisco-3?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
active,6:00 PM,0,kim-sin-office-yoga-san-francisco-3,37.7783376,-122.4472505,Kim Sin Office Yoga,8:00 AM,0,None,5,16,http://www.yelp.com/biz/kim-sin-office-yoga-san-francisco-3?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,2:00 AM,0,bite-san-francisco,37.78842396,-122.4156661,Bite,11:30 AM,0,$,4.5,459,http://www.yelp.com/biz/bite-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
arts,2:00 AM,0,amnesia-san-francisco,37.7592269,-122.4211567,Amnesia,12:00 PM,0,$,4,432,http://www.yelp.com/biz/amnesia-san-francisco?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
restaurants,12:00 AM,0,simply-delish-san-francisco-4,37.7265168,-122.3939033,Simply Delish,12:00 AM,0,$,4.5,25,http://www.yelp.com/biz/simply-delish-san-francisco-4?utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=6vQeLVuzHMWCjkdL8F1hlQ
